Date,Team,Acquired,Relinquished,Notes,TEAM_ABBREVIATION,player_name_clean,matched_name,PLAYER_ID,match_score
2015-12-08,Rockets,,Montrezl Harrell,placed on IL,HOU,Montrezl Harrell,Montrezl Harrell,1626149,100.0
2015-12-08,Grizzlies,,James Ennis III,placed on IL,MEM,James Ennis III,James Ennis III,203516,100.0
2015-12-09,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2015-12-09,Mavericks,,Salah Mejri,placed on IL,DAL,Salah Mejri,Salah Mejri,1626257,100.0
2015-12-09,Raptors,,Delon Wright,placed on IL,TOR,Delon Wright,Delon Wright,1626153,100.0
2015-12-09,Spurs,,Boban Marjanovic,placed on IL,SAS,Boban Marjanovic,Boban Marjanovic,1626246,100.0
2015-12-09,Spurs,,Ray McCallum Jr.,placed on IL,SAS,Ray McCallum,Ray McCallum,203492,100.0
2015-12-10,Hawks,,(James) Mike Scott,placed on IL with sore knee,ATL,Mike Scott,Mike Scott,203118,100.0
2015-12-10,Hawks,,Tiago Splitter,placed on IL,ATL,Tiago Splitter,Tiago Splitter,201168,100.0
2015-12-11,76ers,,Christian Wood,placed on IL,PHI,Christian Wood,Christian Wood,1626174,100.0
2015-12-11,Celtics,,R.J. Hunter,placed on IL with strained left hip flexor,BOS,R.J. Hunter,RJ Hunter,1626154,90.0
2015-12-11,Heat,,Josh McRoberts,placed on IL with sore knee,MIA,Josh McRoberts,Josh McRoberts,201177,100.0
2015-12-11,Heat,,Tyler Johnson,placed on IL with shoulder injury,MIA,Tyler Johnson,Tyler Johnson,204020,100.0
2015-12-11,Lakers,,Jordan Clarkson,placed on IL with sprained right ankle,LAL,Jordan Clarkson,Jordan Clarkson,203903,100.0
2015-12-11,Spurs,,Matt Bonner,placed on IL,SAS,Matt Bonner,Matt Bonner,2588,100.0
2015-12-11,Suns,,Bryce Cotton,placed on IL,PHX,Bryce Cotton,Bryce Cotton,203955,100.0
2015-12-11,Wizards,,Drew Gooden,placed on IL with strained right calf,WAS,Drew Gooden,Drew Gooden,2400,100.0
2015-12-12,Hawks,,Tim Hardaway Jr.,placed on IL,ATL,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,100.0
2015-12-12,Spurs,,Boban Marjanovic,placed on IL,SAS,Boban Marjanovic,Boban Marjanovic,1626246,100.0
2015-12-13,Grizzlies,,Brandan Wright,placed on IL with sore right knee,MEM,Brandan Wright,Brandan Wright,201148,100.0
2015-12-13,Raptors,,Bruno Caboclo,placed on IL,TOR,Bruno Caboclo,Bruno Caboclo,203998,100.0
2015-12-13,Suns,,Cory Jefferson,placed on IL,PHX,Cory Jefferson,Cory Jefferson,203928,100.0
2015-12-14,Hawks,,Walter Tavares / Edy Tavares,placed on IL,ATL,Edy Tavares,Edy Tavares,204002,100.0
2015-12-14,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2015-12-14,Nuggets,,Emmanuel Mudiay,placed on IL with sprained right ankle,DEN,Emmanuel Mudiay,Emmanuel Mudiay,1626144,100.0
2015-12-14,Pelicans,,Toney Douglas,placed on IL,NOP,Toney Douglas,Toney Douglas,201962,100.0
2015-12-15,Lakers,,Metta World Peace,placed on IL,LAL,Metta World Peace,Metta World Peace,1897,100.0
2015-12-16,Hornets,,P.J. Hairston,placed on IL,CHA,P.J. Hairston,PJ Hairston,203798,91.66666666666666
2015-12-16,Jazz,,Rudy Gobert,placed on IL with sprained MCL in left knee,UTA,Rudy Gobert,Rudy Gobert,203497,100.0
2015-12-17,Cavaliers,,Iman Shumpert,placed on IL with strained right groin,CLE,Iman Shumpert,Iman Shumpert,202697,100.0
2015-12-18,Heat,,Tyler Johnson,placed on IL with shoulder injury,MIA,Tyler Johnson,Tyler Johnson,204020,100.0
2015-12-18,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2015-12-18,Spurs,,Rasual Butler,placed on IL,SAS,Rasual Butler,Rasual Butler,2446,100.0
2015-12-19,Hornets,,P.J. Hairston,placed on IL,CHA,P.J. Hairston,PJ Hairston,203798,91.66666666666666
2015-12-19,Lakers,,Ryan Kelly,placed on IL,LAL,Ryan Kelly,Ryan Kelly,203527,100.0
2015-12-19,Thunder,,Josh Huestis,placed on IL,OKC,Josh Huestis,Josh Huestis,203962,100.0
2015-12-20,Blazers,,Luis Montero,placed on IL,POR,Luis Montero,Luis Montero,1626242,100.0
2015-12-20,Cavaliers,,Maurice Williams / Mo Williams,placed on IL with sprained right thumb,CLE,Mo Williams,Mo Williams,2590,100.0
2015-12-20,Pelicans,,Alexis Ajinca / Alex Ajinca,placed on IL with calf injury,NOP,Alex Ajinca,Alexis Ajinca,201582,91.66666666666666
2015-12-21,Blazers,,C.J. McCollum,placed on IL with sore/sprained ankles,POR,C.J. McCollum,CJ McCollum,203468,91.66666666666666
2015-12-21,Blazers,,Damian Lillard,placed on IL with sore left plantar fascia,POR,Damian Lillard,Damian Lillard,203081,100.0
2015-12-21,Bulls,,Cristiano Felicio,placed on IL,CHI,Cristiano Felicio,Cristiano Felicio,1626245,100.0
2015-12-21,Celtics,,Amir Johnson,placed on IL with foot injury,BOS,Amir Johnson,Amir Johnson,101161,100.0
2015-12-21,Knicks,,Kyle O'Quinn,placed on IL with sprained right ankle,NYK,Kyle O'Quinn,Kyle O'Quinn,203124,100.0
2015-12-21,Spurs,,Matt Bonner,placed on IL,SAS,Matt Bonner,Matt Bonner,2588,100.0
2015-12-22,Mavericks,,Devin Harris,placed on IL with strained right hamstring,DAL,Devin Harris,Devin Harris,2734,100.0
2015-12-22,Nuggets,,Danilo Gallinari,placed on IL with sprained left ankle,DEN,Danilo Gallinari,Danilo Gallinari,201568,100.0
2015-12-22,Pistons,,Spencer Dinwiddie,placed on IL,DET,Spencer Dinwiddie,Spencer Dinwiddie,203915,100.0
2015-12-22,Raptors,,Bruno Caboclo,placed on IL,TOR,Bruno Caboclo,Bruno Caboclo,203998,100.0
2015-12-23,76ers,,Christian Wood,placed on IL,PHI,Christian Wood,Christian Wood,1626174,100.0
2015-12-23,Blazers,,Cliff Alexander,placed on IL,POR,Cliff Alexander,Cliff Alexander,1626146,100.0
2015-12-23,Cavaliers,,Sasha Kaun,placed on IL,CLE,Sasha Kaun,Sasha Kaun,201619,100.0
2015-12-23,Mavericks,,Deron Williams,placed on IL with strained left hamstring,DAL,Deron Williams,Deron Williams,101114,100.0
2015-12-23,Timberwolves,,Damjan Rudez,placed on IL,MIN,Damjan Rudez,Damjan Rudez,204014,100.0
2015-12-25,Bulls,,Joakim Noah,placed on IL with sprained left shoulder,CHI,Joakim Noah,Joakim Noah,201149,100.0
2015-12-25,Clippers,,Austin Rivers,placed on IL,LAC,Austin Rivers,Austin Rivers,203085,100.0
2015-12-25,Lakers,,Ryan Kelly,placed on IL with neck injury,LAL,Ryan Kelly,Ryan Kelly,203527,100.0
2015-12-25,Spurs,,Rasual Butler,placed on IL,SAS,Rasual Butler,Rasual Butler,2446,100.0
2015-12-26,Celtics,,David Lee,placed on IL with sore lower back,BOS,David Lee,David Lee,101135,100.0
2015-12-26,Clippers,,Blake Griffin,placed on IL with torn left quadriceps tendon,LAC,Blake Griffin,Blake Griffin,201933,100.0
2015-12-26,Grizzlies,,James Ennis III,placed on IL,MEM,James Ennis III,James Ennis III,203516,100.0
2015-12-26,Knicks,,Cleanthony Early,placed on IL,NYK,Cleanthony Early,Cleanthony Early,203921,100.0
2015-12-26,Raptors,,Norman Powell,placed on IL,TOR,Norman Powell,Norman Powell,1626181,100.0
2015-12-26,Spurs,,Tim Duncan,placed on IL with right knee injury,SAS,Tim Duncan,Tim Duncan,1495,100.0
2015-12-26,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2015-12-26,Mavericks,,Salah Mejri,placed on IL,DAL,Salah Mejri,Salah Mejri,1626257,100.0
2015-12-27,Blazers,,Ed Davis (Adam),placed on IL with ankle injury,POR,Ed Davis,Ed Davis,202334,100.0
2015-12-27,Celtics,,Jordan Mickey,placed on IL,BOS,Jordan Mickey,Jordan Mickey,1626175,100.0
2015-12-27,Kings,,Eric Moreland,placed on IL,SAC,Eric Moreland,Eric Moreland,203961,100.0
2015-12-27,Knicks,,Louis Amundson / Lou Amundson,placed on IL with back spasms,NYK,Lou Amundson,Lou Amundson,200811,100.0
2015-12-27,Lakers,,Metta World Peace,placed on IL,LAL,Metta World Peace,Metta World Peace,1897,100.0
2015-12-28,Bucks,,Damien Inglis,placed on IL with sore ankle,MIL,Damien Inglis,Damien Inglis,203996,100.0
2015-12-28,Cavaliers,,Sasha Kaun,placed on IL,CLE,Sasha Kaun,Sasha Kaun,201619,100.0
2015-12-28,Hawks,,Tiago Splitter,placed on IL with strained calf,ATL,Tiago Splitter,Tiago Splitter,201168,100.0
2015-12-28,Heat,,Jarnell Stokes,placed on IL,MIA,Jarnell Stokes,Jarnell Stokes,203950,100.0
2015-12-28,Hornets,,Spencer Hawes,placed on IL,CHA,Spencer Hawes,Spencer Hawes,201150,100.0
2015-12-28,Mavericks,,Deron Williams,placed on IL with strained left hamstring,DAL,Deron Williams,Deron Williams,101114,100.0
2015-12-28,Raptors,,Bruno Caboclo,placed on IL,TOR,Bruno Caboclo,Bruno Caboclo,203998,100.0
2015-12-28,Spurs,,Rasual Butler,placed on IL,SAS,Rasual Butler,Rasual Butler,2446,100.0
2015-12-28,Suns,,Eric Bledsoe,placed on IL with sprained left knee (out for season),PHX,Eric Bledsoe,Eric Bledsoe,202339,100.0
2015-12-29,Cavaliers,,Kyrie Irving,placed on IL,CLE,Kyrie Irving,Kyrie Irving,202681,100.0
2015-12-30,Blazers,,Cliff Alexander,placed on IL,POR,Cliff Alexander,Cliff Alexander,1626146,100.0
2015-12-30,Celtics,,Terry Rozier,placed on IL,BOS,Terry Rozier,Terry Rozier,1626179,100.0
2015-12-30,Suns,,Ronnie Price,placed on IL with toe injury,PHX,Ronnie Price,Ronnie Price,101179,100.0
2015-12-31,Pacers,,Ian Mahinmi,placed on IL with knee injury,IND,Ian Mahinmi,Ian Mahinmi,101133,100.0
2015-12-31,Thunder,,Steve Novak,placed on IL,OKC,Steve Novak,Steve Novak,200779,100.0
2016-01-01,Hornets,,Al Jefferson,placed on IL recovering from surgery on right knee to repair torn lateral meniscus,CHA,Al Jefferson,Al Jefferson,2744,100.0
2016-01-01,Knicks,,Cleanthony Early,placed on IL with knee injury (from gunshot wound),NYK,Cleanthony Early,Cleanthony Early,203921,100.0
2016-01-01,Lakers,,Kobe Bryant,placed on IL with sore right shoulder,LAL,Kobe Bryant,Kobe Bryant,977,100.0
2016-01-01,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2016-01-01,Raptors,,Anthony Bennett,placed on IL,TOR,Anthony Bennett,Anthony Bennett,203461,100.0
2016-01-02,Cavaliers,,Sasha Kaun,placed on IL,CLE,Sasha Kaun,Sasha Kaun,201619,100.0
2016-01-02,Mavericks,,Devin Harris,placed on IL with strained back,DAL,Devin Harris,Devin Harris,2734,100.0
2016-01-02,Pacers,,Rakeem Christmas,placed on IL,IND,Rakeem Christmas,Rakeem Christmas,1626176,100.0
2016-01-02,Pacers,,Shayne Whittington,placed on IL,IND,Shayne Whittington,Shayne Whittington,203963,100.0
2016-01-02,Suns,,Cory Jefferson,placed on IL,PHX,Cory Jefferson,Cory Jefferson,203928,100.0
2016-01-02,Timberwolves,,Damjan Rudez,placed on IL,MIN,Damjan Rudez,Damjan Rudez,204014,100.0
2016-01-02,Warriors,,Leandro Barbosa,placed on IL with sprained left shoulder,GSW,Leandro Barbosa,Leandro Barbosa,2571,100.0
2016-01-02,Spurs,,Ray McCallum Jr.,placed on IL,SAS,Ray McCallum,Ray McCallum,203492,100.0
2016-01-03,Lakers,,Robert Sacre,placed on IL,LAL,Robert Sacre,Robert Sacre,203135,100.0
2016-01-04,Blazers,,Luis Montero,placed on IL,POR,Luis Montero,Luis Montero,1626242,100.0
2016-01-04,Celtics,,Avery Bradley,placed on IL with sore left hip,BOS,Avery Bradley,Avery Bradley,202340,100.0
2016-01-04,Heat,,Hassan Whiteside,placed on IL with sore right knee,MIA,Hassan Whiteside,Hassan Whiteside,202355,100.0
2016-01-04,Nets,,Jarrett Jack,placed on IL with torn ACL in right knee (out for season),BKN,Jarrett Jack,Jarrett Jack,101127,100.0
2016-01-04,Raptors,,DeMarre Carroll,placed on IL with sore right knee,TOR,DeMarre Carroll,DeMarre Carroll,201960,100.0
2016-01-04,Spurs,,(William) Tony Parker,placed on IL with sore right hip,SAS,Tony Parker,Tony Parker,2225,100.0
2016-01-04,Thunder,,Kevin Durant,placed on IL with sprained right big toe,OKC,Kevin Durant,Kevin Durant,201142,100.0
2016-01-05,Bucks,,Jerryd Bayless,placed on IL with sprained ankle,MIL,Jerryd Bayless,Jerryd Bayless,201573,100.0
2016-01-05,Hawks,,Justin Holiday,placed on IL,ATL,Justin Holiday,Justin Holiday,203200,100.0
2016-01-05,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2016-01-06,Blazers,,C.J. McCollum,placed on IL,POR,C.J. McCollum,CJ McCollum,203468,91.66666666666666
2016-01-06,Heat,,Josh Richardson,placed on IL,MIA,Josh Richardson,Josh Richardson,1626196,100.0
2016-01-06,Thunder,,Steve Novak,placed on IL,OKC,Steve Novak,Steve Novak,200779,100.0
2016-01-06,Timberwolves,,Tyus Jones,placed on IL,MIN,Tyus Jones,Tyus Jones,1626145,100.0
2016-01-06,Wizards,,Kris Humphries,placed on IL with sore right knee,WAS,Kris Humphries,Kris Humphries,2743,100.0
2016-01-07,Hawks,,Lamar Patterson,placed on IL,ATL,Lamar Patterson,Lamar Patterson,203934,100.0
2016-01-07,Hawks,,Walter Tavares / Edy Tavares,placed on IL,ATL,Edy Tavares,Edy Tavares,204002,100.0
2016-01-07,Lakers,,Metta World Peace,placed on IL,LAL,Metta World Peace,Metta World Peace,1897,100.0
2016-01-07,Lakers,,Robert Sacre,placed on IL,LAL,Robert Sacre,Robert Sacre,203135,100.0
2016-01-08,Blazers,,Luis Montero,placed on IL,POR,Luis Montero,Luis Montero,1626242,100.0
2016-01-08,Grizzlies,,Jordan Adams,placed on IL with right knee injury (out for season),MEM,Jordan Adams,Jordan Adams,203919,100.0
2016-01-08,Mavericks,,John Jenkins,placed on IL,DAL,John Jenkins,John Jenkins,203098,100.0
2016-01-08,Mavericks,,Salah Mejri,placed on IL,DAL,Salah Mejri,Salah Mejri,1626257,100.0
2016-01-08,Spurs,,Rasual Butler,placed on IL,SAS,Rasual Butler,Rasual Butler,2446,100.0
2016-01-08,Spurs,,Ray McCallum Jr.,placed on IL,SAS,Ray McCallum,Ray McCallum,203492,100.0
2016-01-08,Suns,,Ronnie Price,placed on IL with toe injury,PHX,Ronnie Price,Ronnie Price,101179,100.0
2016-01-08,Lakers,,Ryan Kelly,placed on IL,LAL,Ryan Kelly,Ryan Kelly,203527,100.0
2016-01-08,Lakers,,Tarik Black,placed on IL,LAL,Tarik Black,Tarik Black,204028,100.0
2016-01-09,Hawks,,Thabo Sefolosha,placed on IL with sore right wrist,ATL,Thabo Sefolosha,Thabo Sefolosha,200757,100.0
2016-01-10,Nuggets,,Jameer Nelson,placed on IL with hip injury,DEN,Jameer Nelson,Jameer Nelson,2749,100.0
2016-01-10,Rockets,,Donatas Motiejunas,placed on IL,HOU,Donatas Motiejunas,Donatas Motiejunas,202700,100.0
2016-01-10,Rockets,,K.J. McDaniels,placed on IL,HOU,K.J. McDaniels,KJ McDaniels,203909,92.3076923076923
2016-01-11,Bulls,,Cristiano Felicio,placed on IL,CHI,Cristiano Felicio,Cristiano Felicio,1626245,100.0
2016-01-11,Heat,,Jarnell Stokes,placed on IL,MIA,Jarnell Stokes,Jarnell Stokes,203950,100.0
2016-01-12,Lakers,,Metta World Peace,placed on IL,LAL,Metta World Peace,Metta World Peace,1897,100.0
2016-01-12,Lakers,,Robert Sacre,placed on IL,LAL,Robert Sacre,Robert Sacre,203135,100.0
2016-01-12,Spurs,,Matt Bonner,placed on IL,SAS,Matt Bonner,Matt Bonner,2588,100.0
2016-01-12,Timberwolves,,Nikola Pekovic,placed on IL,MIN,Nikola Pekovic,Nikola Pekovic,201593,100.0
2016-01-13,Clippers,,Branden Dawson,placed on IL,LAC,Branden Dawson,Branden Dawson,1626183,100.0
2016-01-13,Hawks,,Lamar Patterson,placed on IL,ATL,Lamar Patterson,Lamar Patterson,203934,100.0
2016-01-13,Heat,,Goran Dragic,placed on IL with strained left calf,MIA,Goran Dragic,Goran Dragic,201609,100.0
2016-01-13,Timberwolves,,Kevin Garnett,placed on IL,MIN,Kevin Garnett,Kevin Garnett,708,100.0
2016-01-13,Warriors,,James Michael McAdoo / James McAdoo (Michael),placed on IL with sprained toe on left foot,GSW,James Michael McAdoo,James Michael McAdoo,203949,100.0
2016-01-13,Wizards,,Marcin Gortat,placed on IL with sore left knee,WAS,Marcin Gortat,Marcin Gortat,101162,100.0
2016-01-14,Spurs,,Ray McCallum Jr.,placed on IL,SAS,Ray McCallum,Ray McCallum,203492,100.0
2016-01-15,Bucks,,Damien Inglis,placed on IL,MIL,Damien Inglis,Damien Inglis,203996,100.0
2016-01-15,Bulls,,Cristiano Felicio,placed on IL,CHI,Cristiano Felicio,Cristiano Felicio,1626245,100.0
2016-01-15,Mavericks,,Justin Anderson,placed on IL,DAL,Justin Anderson,Justin Anderson,1626147,100.0
2016-01-15,Nuggets,,Jusuf Nurkic,placed on IL with ankle injury / sore left knee (Y),DEN,Jusuf Nurkic,Jusuf Nurkić,203994,91.66666666666666
2016-01-17,Lakers,,Larry Nance Jr.,placed on IL with sore right knee,LAL,Larry Nance Jr.,Larry Nance Jr.,1626204,100.0
2016-01-17,Lakers,,Metta World Peace,placed on IL,LAL,Metta World Peace,Metta World Peace,1897,100.0
2016-01-17,Mavericks,,Salah Mejri,placed on IL,DAL,Salah Mejri,Salah Mejri,1626257,100.0
2016-01-17,Nuggets,,J.J. Hickson,placed on IL,DEN,J.J. Hickson,JJ Hickson,201581,90.9090909090909
2016-01-17,Timberwolves,,Damjan Rudez,placed on IL,MIN,Damjan Rudez,Damjan Rudez,204014,100.0
2016-01-18,Bulls,,Joakim Noah,placed on IL with surgery on left shoulder to repair separation (out for season),CHI,Joakim Noah,Joakim Noah,201149,100.0
2016-01-18,Cavaliers,,Sasha Kaun,placed on IL,CLE,Sasha Kaun,Sasha Kaun,201619,100.0
2016-01-18,Magic,,Victor Oladipo,placed on IL with sprained knee,ORL,Victor Oladipo,Victor Oladipo,203506,100.0
2016-01-18,Mavericks,,John Jenkins,placed on IL,DAL,John Jenkins,John Jenkins,203098,100.0
2016-01-18,Wizards,,Drew Gooden,placed on IL,WAS,Drew Gooden,Drew Gooden,2400,100.0
2016-01-20,Hawks,,Justin Holiday,placed on IL,ATL,Justin Holiday,Justin Holiday,203200,100.0
2016-01-20,Heat,,Chris Andersen,placed on IL with sore left knee,MIA,Chris Andersen,Chris Andersen,2365,100.0
2016-01-20,Mavericks,,Dirk Nowitzki,placed on IL with right knee effusion,DAL,Dirk Nowitzki,Dirk Nowitzki,1717,100.0
2016-01-20,Mavericks,,Raymond Felton,placed on IL with left eye injury,DAL,Raymond Felton,Raymond Felton,101109,100.0
2016-01-21,Nuggets,,Jameer Nelson,placed on IL with sprained right wrist,DEN,Jameer Nelson,Jameer Nelson,2749,100.0
2016-01-21,Spurs,,(William) Tony Parker,placed on IL with right hip injury,SAS,Tony Parker,Tony Parker,2225,100.0
2016-01-21,Spurs,,Tim Duncan,placed on IL,SAS,Tim Duncan,Tim Duncan,1495,100.0
2016-01-22,Magic,,Roy Devyn Marble / Roy Marble (Devyn),placed on IL,ORL,Roy Marble,Royce O'Neale,,60.86956521739131
2016-01-22,Mavericks,,Jeremy Evans,placed on IL,DAL,Jeremy Evans,Jeremy Evans,202379,100.0
2016-01-22,Mavericks,,John Jenkins,placed on IL,DAL,John Jenkins,John Jenkins,203098,100.0
2016-01-22,Spurs,,LaMarcus Aldridge,placed on IL with back spasms,SAS,LaMarcus Aldridge,LaMarcus Aldridge,200746,100.0
2016-01-22,Spurs,,Matt Bonner,placed on IL,SAS,Matt Bonner,Matt Bonner,2588,100.0
2016-01-22,Raptors,,Bruno Caboclo,placed on IL,TOR,Bruno Caboclo,Bruno Caboclo,203998,100.0
2016-01-22,Thunder,,Mitch McGary,placed on IL,OKC,Mitch McGary,Mitch McGary,203956,100.0
2016-01-23,Timberwolves,,Damjan Rudez,placed on IL,MIN,Damjan Rudez,Damjan Rudez,204014,100.0
2016-01-24,Mavericks,,Zaur Pachulia / Zaza Pachulia,placed on IL with sore right Achilles,DAL,Zaza Pachulia,Zaza Pachulia,2585,100.0
2016-01-24,Celtics,,James Young,placed on IL,BOS,James Young,James Young,203923,100.0
2016-01-25,Celtics,,R.J. Hunter,placed on IL,BOS,R.J. Hunter,RJ Hunter,1626154,90.0
2016-01-25,Hawks,,Walter Tavares / Edy Tavares,placed on IL,ATL,Edy Tavares,Edy Tavares,204002,100.0
2016-01-25,Spurs,,Tim Duncan,placed on IL with sore right knee,SAS,Tim Duncan,Tim Duncan,1495,100.0
2016-01-25,Timberwolves,,Kevin Garnett,placed on IL with sore right knee (out for season),MIN,Kevin Garnett,Kevin Garnett,708,100.0
2016-01-25,Timberwolves,,Adreian Payne,placed on IL,MIN,Adreian Payne,Adreian Payne,203940,100.0
2016-01-26,Lakers,,Kobe Bryant,placed on IL with sore shoulder,LAL,Kobe Bryant,Kobe Bryant,977,100.0
2016-01-26,Mavericks,,Devin Harris,placed on IL with sprained left big toe,DAL,Devin Harris,Devin Harris,2734,100.0
2016-01-26,Pacers,,Rodney Stuckey,placed on IL with sprained right ankle,IND,Rodney Stuckey,Rodney Stuckey,201155,100.0
2016-01-26,Thunder,,Andre Roberson,placed on IL,OKC,Andre Roberson,Andre Roberson,203460,100.0
2016-01-27,Celtics,,Terry Rozier,placed on IL,BOS,Terry Rozier,Terry Rozier,1626179,100.0
2016-01-27,Warriors,,Festus Ezeli,placed on IL with sore left knee,GSW,Festus Ezeli,Festus Ezeli,203105,100.0
2016-01-28,Bucks,,O.J. Mayo,placed on IL with sore left hamstring,MIL,O.J. Mayo,O.J. Mayo,201564,100.0
2016-01-28,Lakers,,Robert Sacre,placed on IL,LAL,Robert Sacre,Robert Sacre,203135,100.0
2016-01-28,Nuggets,,Joffrey Lauvergne,placed on IL with infection in right toe,DEN,Joffrey Lauvergne,Joffrey Lauvergne,203530,100.0
2016-01-29,Heat,,Hassan Whiteside,placed on IL with strained left hip,MIA,Hassan Whiteside,Hassan Whiteside,202355,100.0
2016-01-29,Heat,,Tyler Johnson,placed on IL with strained left shoulder,MIA,Tyler Johnson,Tyler Johnson,204020,100.0
2016-01-29,Hornets,,Cody Zeller,placed on IL with strained right shoulder,CHA,Cody Zeller,Cody Zeller,203469,100.0
2016-01-29,Knicks,,Jose Calderon,placed on IL with sore right groin,NYK,Jose Calderon,Jose Calderon,101181,100.0
2016-01-29,Lakers,,Kobe Bryant,placed on IL,LAL,Kobe Bryant,Kobe Bryant,977,100.0
2016-01-29,Lakers,,Tarik Black,placed on IL,LAL,Tarik Black,Tarik Black,204028,100.0
2016-01-29,Mavericks,,John Jenkins,placed on IL,DAL,John Jenkins,John Jenkins,203098,100.0
2016-01-30,Nuggets,,J.J. Hickson,placed on IL,DEN,J.J. Hickson,JJ Hickson,201581,90.9090909090909
2016-01-31,Celtics,,R.J. Hunter,placed on IL,BOS,R.J. Hunter,RJ Hunter,1626154,90.0
2016-01-31,Lakers,,Larry Nance Jr.,placed on IL with sore right knee,LAL,Larry Nance Jr.,Larry Nance Jr.,1626204,100.0
2016-02-01,Hawks,,Tiago Splitter,placed on IL with sore right hip (out for season),ATL,Tiago Splitter,Tiago Splitter,201168,100.0
2016-02-01,Nuggets,,Jameer Nelson,placed on IL with sore/sprained left wrist,DEN,Jameer Nelson,Jameer Nelson,2749,100.0
2016-02-01,Thunder,,Josh Huestis,placed on IL,OKC,Josh Huestis,Josh Huestis,203962,100.0
